judge_score,tp,fp,fn,justification,main_category,nct_id
4,10.0,0.0,0.0,"All original inclusion and exclusion criteria are present in the extracted lists with correct content. The only issue is a minor formatting artifact in the second inclusion item (extra escaped quote and characters around "">= 18 years old""). No omissions, hallucinations, or logical distortions were found.",,NCT03157297
4,8.0,0.0,0.0,"The extracted criteria capture all original inclusion and exclusion points accurately. Minor formatting issue: the two cannulation strategies are listed as separate items each repeating the introductory phrase, which is a slight redundancy but does not affect content fidelity.",,NCT02750423
5,13.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items are detected. No logical distortions, hallucinations, or formatting problems are observed.",,NCT04871178
5,29.0,0.0,0.0,All inclusion and exclusion criteria from the raw text are present in the extracted lists with exact wording and no extra or missing items. No logical distortions or formatting errors are observed.,,NCT02663115
2,19.0,1.0,1.0,"All criteria are present except one inclusion criterion where the potassium concentration inequality was reversed (extracted as '>= 2 mEq/L' instead of the required '≤ 2 mEq/L'), representing a logical distortion. No items are missing or added; exclusion criteria are perfectly extracted. The reversed inequality makes that item incorrect, counting as one false positive and one false negative.",Distortion,NCT03781089
5,3.0,0.0,0.0,"The extracted inclusion criteria capture all three substantive criteria from the raw text: the overall patient transfer condition and the two specific definitions of higher level care. No criteria are missing, added, or altered. The exclusion criteria correctly reflect that none were specified. Formatting is appropriate.",,NCT02044718
5,13.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items were found. Minor punctuation differences do not affect content fidelity.",,NCT01454323
4,30.0,0.0,0.0,"All 4 inclusion criteria and all 26 exclusion criteria from the raw text are present in the extracted lists with equivalent meaning. No criteria are missing or added, and there are no logical distortions. Minor formatting inconsistencies (escaped quotes and backslashes) are present, which constitute a minor formatting issue.",,NCT04249778
4,26.0,0.0,0.0,"All 5 inclusion and 21 exclusion criteria from the raw text are present in the extracted lists with identical meaning. The only issues are minor formatting artifacts such as escaped characters (e.g., ""\"">=1000\"""" and Unicode escape for superscript) which do not alter the content. No criteria are omitted, added, or distorted.",,NCT06780215
5,32.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present, correctly worded, and no extra or missing items are observed. No logical distortions or formatting errors affect the fidelity of the extraction.",,NCT00286182
5,17.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the raw eligibility text. All 2 inclusion items and all 15 exclusion items are present with no missing, extra, or altered statements. No hallucinations, logical distortions, or formatting problems are observed.",,NCT05490459
4,21.0,0.0,0.0,"All 21 raw criteria (8 inclusion, 13 exclusion) are present in the extracted lists with identical meaning. No criteria are missing, added, or altered. The only deviation is minor formatting artifacts (extra newline and tab characters) in the second inclusion item, which does not affect content. Hence a minor formatting issue yields a score of 4.",,NCT01311791
5,14.0,0.0,0.0,"All inclusion and exclusion criteria are present, accurately worded, and no extra or missing items were found. No formatting errors affect the fidelity of the extraction.",,NCT04653597
2,11.0,1.0,1.0,"All seven inclusion criteria and five exclusion criteria are present, but the second inclusion item contains encoding errors (""u2264"" instead of ≤) and an incorrect inequality sign for PaO2/FiO2 ("" >u2264"" instead of ≤). This constitutes a logical distortion of the original eligibility text. No extra (hallucinated) criteria were added. Minor formatting issues are also present due to escaped characters, but the primary problem is the distortion of the clinical thresholds.",Distortion,NCT04354610
5,15.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original list with no omissions, hallucinations, or logical distortions. All items are present and correctly worded.",,NCT06661018
5,9.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists with no missing items, no added items, and no semantic changes. Minor punctuation differences (e.g., removal of trailing semicolons) do not affect content fidelity.",,NCT02394938
4,11.0,0.0,0.0,"All inclusion and exclusion criteria from the original text are present and correctly captured. The only issue is a minor formatting/encoding artifact in the phrase ""vis‑à‑vis"" (displayed as ""vis-\u00e0-vis""), which does not affect the content. No omissions, hallucinations, or logical distortions were found.",,NCT02768935
4,8.0,0.0,0.0,"All inclusion and exclusion criteria are present with no omissions or hallucinations. The only issue is a minor formatting distortion: the beta symbol (ß) in the first exclusion criterion was incorrectly encoded as \u00df, which is a different character. This does not change the meaning but is a formatting error.",Distortion,NCT00742508
5,10.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no missing items, no added items, and no alterations. Formatting is appropriate.",,NCT02268968
4,17.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists. The only issue is a minor formatting inconsistency (a newline character in one inclusion item). No criteria are omitted, hallucinated, or distorted.",,NCT05726474
5,5.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, logical distortions, or formatting problems.",,NCT01638897
4,9.0,0.0,0.0,"The extracted criteria capture all inclusion and exclusion items accurately. The only issue is minor formatting: the inclusion criteria use escaped symbols ("">""= and ""<="" ) instead of the proper ≥ and ≤ symbols, but no content is omitted, hallucinated, or distorted.",,NCT04686604
5,9.0,0.0,0.0,"The extracted inclusion and exclusion criteria exactly match the original text with no omissions, hallucinations, logical distortions, or formatting problems.",,NCT02601833
4,21.0,0.0,0.0,"All inclusion and exclusion criteria from the raw text are present in the extracted lists. No items are missing (omission) or added (hallucination), and the logical meaning is preserved. The only issue is minor formatting artifacts (e.g., '\b\n\n\b\n\n\u2264' and '\b\n\n\b\n\n\u2265') in two inclusion entries, which constitute a minor formatting problem.",,NCT06353958
